customer_id,first_name,last_name,gender,num_prev_purchase,DOB,age,job_title,job_industry,wealth_segment,owns_car,street,state,country,post_code,num_purchase,total_purchase
2545,Grayce,Aumerle,Female,33,1978-04-11,45.0,Tax Accountant,Manufacturing,Mass Customer,N,709 Rieder Terrace,VIC,Australia,3995,3.0,2916.92
2546,Marinna,Hancke,Female,45,1980-04-10,43.0,Assistant Professor,Manufacturing,High Net Worth,N,688 Kropf Circle,VIC,Australia,3351,4.0,1660.94
2547,Aili,Scruby,Female,91,1985-07-08,37.0,Social Worker,Health,Mass Customer,N,5463 Arapahoe Point,QLD,Australia,4503,3.0,3181.04
2548,Kristien,Robberts,Female,11,1971-07-30,51.0,Chief Design Engineer,n/a,Mass Customer,N,12 Fairfield Parkway,VIC,Australia,3029,13.0,15860.98
2549,Mike,Geggus,Male,12,1998-08-07,24.0,Pharmacist,Health,Mass Customer,N,01 Burning Wood Terrace,NSW,Australia,2323,4.0,6211.00
2550,Dionysus,Elmhurst,Male,34,1997-08-12,25.0,Pharmacist,Health,Mass Customer,N,92427 Norway Maple Street,VIC,Australia,3000,5.0,6139.76
2551,Gabrila,Gobbett,Female,0,1987-10-10,35.0,VP Quality Control,n/a,Mass Customer,N,35 Shelley Court,VIC,Australia,3156,4.0,5388.34
2552,Allard,Skipton,Male,1,1973-11-02,49.0,NA,Manufacturing,Affluent Customer,N,25 Coleman Circle,NSW,Australia,2214,6.0,9065.54
2553,Buddy,Morfell,Male,42,1981-10-09,41.0,NA,n/a,High Net Worth,N,463 Atwood Court,QLD,Australia,4160,7.0,4960.03
2554,Fan,Gaythwaite,Female,76,1982-08-21,40.0,Software Engineer III,n/a,High Net Worth,N,8561 Alpine Center,NSW,Australia,2380,5.0,4091.57
2555,Brad,Tenman,Male,43,1976-09-19,46.0,Health Coach IV,Health,Affluent Customer,N,48 Lighthouse Bay Point,NSW,Australia,2430,6.0,8805.13
2556,Chucho,Francey,Male,39,1988-08-11,34.0,NA,Health,Mass Customer,N,0 Dunning Plaza,NSW,Australia,2462,2.0,2585.68
2557,Lian,Zarfai,Female,37,1978-08-19,44.0,NA,n/a,Mass Customer,N,255 Bonner Lane,VIC,Australia,3076,3.0,5222.06
2558,Imojean,Bosquet,Female,84,1974-10-19,48.0,NA,Health,High Net Worth,N,02485 Bellgrove Road,VIC,Australia,3015,4.0,4366.62
2559,Fulvia,Bernini,Female,7,1969-06-21,54.0,Assistant Media Planner,Entertainment,High Net Worth,N,3934 Karstens Circle,NSW,Australia,2650,8.0,5461.67
2560,Sherm,Tythe,Male,7,1980-10-01,42.0,Developer IV,n/a,Mass Customer,N,583 Eagle Crest Road,NSW,Australia,2000,11.0,12240.67
2561,Elga,McWard,Female,44,1963-09-06,59.0,NA,Manufacturing,High Net Worth,N,67 Lerdahl Parkway,QLD,Australia,4670,4.0,5116.82
2562,Boonie,Withams,Male,98,1980-09-26,42.0,Internal Auditor,Retail,Mass Customer,N,0 Truax Trail,VIC,Australia,3677,7.0,9087.62
2563,Perla,Sabatier,Female,49,1990-03-08,33.0,Administrative Assistant IV,n/a,Mass Customer,N,65 Waxwing Drive,NSW,Australia,2121,5.0,5237.78
2564,Bell,Carley,Female,18,1976-04-29,47.0,Engineer III,Health,Mass Customer,N,1 Mendota Drive,NSW,Australia,2107,5.0,2828.34
2565,Joannes,Harbron,Female,62,1969-08-17,53.0,Junior Executive,Health,Affluent Customer,N,4821 Schlimgen Avenue,NSW,Australia,2007,9.0,11516.51
2566,Nani,Brilleman,Female,48,1996-10-29,26.0,Accountant II,Entertainment,Affluent Customer,N,54 Miller Parkway,VIC,Australia,3041,10.0,10046.23
2567,Tobe,Spirit,Male,97,1975-01-13,48.0,Systems Administrator IV,Financial Services,Mass Customer,N,4 Barby Avenue,NSW,Australia,2705,4.0,6288.31
2568,Anna-diana,Slyne,Female,42,1983-02-16,40.0,Staff Scientist,Manufacturing,Mass Customer,N,084 Brickson Park Park,VIC,Australia,3177,4.0,3918.87
2569,Sig,Sellan,Male,62,1985-05-03,38.0,VP Quality Control,Retail,Mass Customer,N,147 Golden Leaf Pass,NSW,Australia,2061,7.0,10099.77
2570,Hirsch,Peele,Male,13,1977-09-10,45.0,Professor,Financial Services,Mass Customer,N,457 Merry Pass,QLD,Australia,4812,8.0,9233.80
2571,Chariot,Keefe,Male,97,1986-11-17,36.0,Internal Auditor,Health,Affluent Customer,N,94 Marquette Way,NSW,Australia,2010,3.0,3652.28
2572,Sheila,McInulty,Female,30,1980-12-30,42.0,Engineer III,Financial Services,Mass Customer,N,711 Summerview Junction,NSW,Australia,2075,8.0,11465.65
2573,Tera,Weedenburg,Female,72,1954-09-23,68.0,Software Engineer I,n/a,Mass Customer,N,22 Debs Point,NSW,Australia,2233,4.0,4591.19
2574,Humfrey,Boyse,Male,73,1979-12-21,43.0,NA,Manufacturing,Mass Customer,N,15952 Mockingbird Court,NSW,Australia,2470,11.0,12165.01
2575,Hagan,Abrahmer,Male,87,1974-06-07,49.0,Business Systems Development Analyst,Financial Services,High Net Worth,N,18 Towne Way,NSW,Australia,2171,5.0,2869.02
2576,Lotty,Szubert,Female,15,1959-05-30,64.0,Associate Professor,Manufacturing,Mass Customer,N,55501 Sugar Street,NSW,Australia,2548,7.0,8784.97
2577,Thor,Rickardsson,Male,78,1976-03-19,47.0,Operator,n/a,Mass Customer,N,80 Cambridge Plaza,NSW,Australia,2159,6.0,5240.64
2578,Felice,McVane,Male,49,1991-02-27,32.0,Tax Accountant,Retail,High Net Worth,N,71725 Goodland Lane,QLD,Australia,4509,4.0,4029.02
2579,Celka,Demsey,Female,35,1970-12-31,52.0,Desktop Support Technician,Manufacturing,Mass Customer,N,7282 Prairie Rose Trail,VIC,Australia,3184,3.0,2642.29
2580,Kalinda,,Female,27,1988-07-04,34.0,Teacher,Financial Services,Mass Customer,N,63785 Anthes Circle,VIC,Australia,3260,8.0,9493.86
2581,Gwenette,Appleton,Female,49,1974-06-10,49.0,NA,Manufacturing,Affluent Customer,N,6 Loomis Trail,NSW,Australia,2099,5.0,5903.89
2582,Harv,Pavey,Male,98,1977-08-10,45.0,Director of Sales,Health,Mass Customer,N,6551 Atwood Road,QLD,Australia,4216,5.0,5583.18
2583,Appolonia,Oxe,Female,34,1963-09-12,59.0,Human Resources Assistant I,Property,Mass Customer,N,258 Bunker Hill Hill,NSW,Australia,2138,4.0,4525.37
2584,Sharia,,Female,86,1980-07-07,42.0,Technical Writer,Financial Services,High Net Worth,N,592 Oak Valley Center,NSW,Australia,2534,5.0,4195.80
2585,Sly,Passo,Male,15,1994-06-22,29.0,Geologist III,n/a,Affluent Customer,N,83441 Donald Pass,QLD,Australia,4565,7.0,7631.89
2586,Heywood,Sollett,Male,10,1979-09-12,43.0,Tax Accountant,Financial Services,Mass Customer,N,9106 Thompson Hill,NSW,Australia,2032,3.0,3835.87
2587,Maren,Dachs,Female,76,1979-03-30,44.0,Data Coordiator,n/a,Affluent Customer,N,0671 Vera Drive,QLD,Australia,4812,9.0,10720.04
2588,Kimball,Martinho,Male,37,2001-01-02,22.0,Professor,n/a,High Net Worth,N,50 Londonderry Park,NSW,Australia,2034,3.0,4079.57
2589,Alvera,Kiddle,Female,42,1965-08-02,57.0,NA,n/a,High Net Worth,N,1817 Bluejay Avenue,QLD,Australia,4218,5.0,4463.69
2590,Roslyn,Tewkesbury.,Female,48,1964-09-22,58.0,General Manager,Financial Services,Affluent Customer,N,27 Grayhawk Alley,NSW,Australia,2102,6.0,8720.42
2591,Estevan,Rylett,Male,50,1974-02-04,49.0,NA,Retail,High Net Worth,N,5342 Hallows Lane,NSW,Australia,2021,6.0,6351.52
2592,Archibaldo,Argrave,Male,84,1995-06-19,28.0,Help Desk Operator,Financial Services,Mass Customer,N,303 Michigan Avenue,VIC,Australia,3977,8.0,11452.96
2593,Sharona,Yorkston,Female,69,1973-07-26,49.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,6 Forest Avenue,NSW,Australia,2870,4.0,4396.35
2594,Sigismond,Stockow,Male,90,1997-06-23,26.0,Internal Auditor,Manufacturing,Mass Customer,N,3 Pennsylvania Terrace,NSW,Australia,2197,6.0,9981.41
2595,Land,Bangley,Male,56,1977-08-17,45.0,Nurse Practicioner,n/a,Affluent Customer,N,755 Ramsey Terrace,QLD,Australia,4152,8.0,10752.00
2596,Lexis,Deason,Female,51,1976-08-20,46.0,Assistant Professor,n/a,Affluent Customer,N,33782 Doe Crossing Terrace,NSW,Australia,2280,5.0,7674.39
2597,Carita,Kemwall,Female,58,1980-10-25,42.0,Civil Engineer,Manufacturing,High Net Worth,N,97 Waxwing Terrace,QLD,Australia,4217,6.0,6359.54
2598,Lindsay,Maydway,Male,23,1980-03-26,43.0,Senior Developer,Manufacturing,Affluent Customer,N,2 Marquette Drive,NSW,Australia,2204,6.0,7114.71
2599,Pauly,Eilles,Female,9,1954-05-03,69.0,VP Marketing,Manufacturing,Mass Customer,N,357 Elgar Alley,VIC,Australia,3910,7.0,8760.88
2600,Darnell,Wistance,Male,55,2001-03-03,22.0,Senior Financial Analyst,Financial Services,Mass Customer,N,37258 Stephen Place,QLD,Australia,4116,3.0,4973.54
2601,Morgana,Wardel,Female,48,1975-01-18,48.0,Software Engineer III,Financial Services,Affluent Customer,N,9 Cambridge Junction,NSW,Australia,2315,8.0,10339.99
2602,Jessamine,Butcher,Female,46,1977-03-22,46.0,Structural Analysis Engineer,Health,Mass Customer,N,10 American Alley,NSW,Australia,2066,8.0,8754.65
2603,Mercy,Jost,Female,44,1962-02-04,61.0,Nurse,Financial Services,High Net Worth,N,84 Stuart Lane,VIC,Australia,3146,7.0,4954.68
2604,Lewiss,Jaeggi,Male,91,1975-05-08,48.0,Account Executive,Retail,Mass Customer,N,6 Carioca Avenue,VIC,Australia,3185,6.0,7002.91
2605,Had,Gilling,Male,50,1965-02-03,58.0,Marketing Manager,Health,High Net Worth,N,75688 Maple Court,VIC,Australia,3618,5.0,5223.22
2606,Addi,Seager,Female,56,1978-08-19,44.0,Electrical Engineer,Manufacturing,High Net Worth,N,906 Toban Lane,NSW,Australia,2093,10.0,7710.46
2607,Laurent,Ainslee,Male,90,1992-05-08,31.0,Registered Nurse,Health,Affluent Customer,N,76085 Eagan Crossing,VIC,Australia,3071,8.0,7870.34
2608,Fenelia,Dockrell,Female,44,1975-11-05,47.0,Budget/Accounting Analyst III,Health,Affluent Customer,N,28634 Nova Circle,VIC,Australia,3127,7.0,6021.69
2609,Genvieve,Kobes,Female,17,1964-12-18,58.0,Compensation Analyst,Financial Services,Mass Customer,N,34 Colorado Pass,NSW,Australia,2287,8.0,7869.31
2610,Arliene,Bartolijn,Female,41,1954-04-30,69.0,Account Coordinator,IT,Mass Customer,N,1031 Kennedy Way,QLD,Australia,4507,8.0,9072.59
2611,Aeriel,Lejeune,Female,36,1991-02-18,32.0,Tax Accountant,Financial Services,Affluent Customer,N,23426 Transport Center,NSW,Australia,2218,7.0,5700.59
2612,Bran,Sauven,Male,33,1969-04-30,54.0,Statistician I,Retail,Affluent Customer,N,20 Del Mar Circle,NSW,Australia,2450,2.0,1924.47
2613,Trenton,Casaccio,Male,78,1966-06-13,57.0,NA,Health,Mass Customer,N,3024 Butternut Crossing,NSW,Australia,2087,5.0,5390.07
2614,Anatollo,Stendell,Male,65,1957-10-16,65.0,NA,Retail,High Net Worth,N,93124 Monterey Plaza,VIC,Australia,3000,4.0,5026.31
2615,Cordelia,,Female,23,1998-08-13,24.0,Nurse,Financial Services,Mass Customer,N,51313 Fulton Junction,NSW,Australia,2580,9.0,13460.63
2616,Andee,Ormrod,Female,28,1970-06-11,53.0,Nurse,n/a,High Net Worth,N,889 Sundown Trail,NSW,Australia,2162,11.0,11206.75
2617,Vanda,Donnellan,Female,79,1959-10-20,63.0,NA,Health,High Net Worth,N,55590 Ridgeview Court,NSW,Australia,2147,7.0,9476.58
2618,Jay,Prue,Male,85,1977-12-14,45.0,Administrative Assistant IV,n/a,Mass Customer,N,2271 Fordem Plaza,NSW,Australia,2780,10.0,10531.87
2619,Lavinia,Niess,Female,62,1978-07-05,44.0,Web Designer I,Financial Services,High Net Worth,N,25 Parkside Terrace,QLD,Australia,4570,2.0,3371.75
2620,Henderson,Koubek,Male,26,1999-04-30,24.0,Civil Engineer,Manufacturing,Mass Customer,N,61 Northfield Pass,NSW,Australia,2190,8.0,8891.34
2621,Moreen,Zoren,Female,24,1974-02-21,49.0,Assistant Media Planner,Entertainment,High Net Worth,N,536 Crowley Crossing,NSW,Australia,2167,7.0,5852.27
2622,Natty,Sisneros,Male,13,1979-12-10,43.0,Staff Accountant I,Financial Services,Mass Customer,N,0 Erie Lane,QLD,Australia,4405,7.0,7670.87
2623,Zackariah,Catteroll,Male,42,1982-07-28,40.0,Media Manager III,Property,Mass Customer,N,9837 Granby Alley,NSW,Australia,2445,5.0,6916.33
2624,Winfield,Lampitt,Male,37,1964-07-08,58.0,Community Outreach Specialist,Retail,Mass Customer,N,8 Lake View Way,VIC,Australia,3977,5.0,5629.39
2625,Kristal,McRobbie,Female,45,1972-03-16,51.0,Research Assistant I,Manufacturing,Affluent Customer,N,1567 Schiller Street,VIC,Australia,3810,4.0,3403.67
2626,Gerome,Lawrenz,Male,42,1998-10-24,24.0,Account Coordinator,Property,Affluent Customer,N,6 Warbler Road,NSW,Australia,2462,4.0,4597.81
2627,Hildegaard,Gennrich,Female,7,1971-10-29,51.0,Budget/Accounting Analyst II,Retail,Mass Customer,N,383 Little Fleur Circle,NSW,Australia,2753,6.0,10314.51
2628,Giselbert,Gudyer,Male,29,2001-05-21,22.0,Assistant Media Planner,Entertainment,Affluent Customer,N,804 Shelley Junction,NSW,Australia,2567,4.0,5704.49
2629,Nomi,Bushell,Female,60,1976-08-13,46.0,Engineer IV,Entertainment,High Net Worth,N,2 Beilfuss Plaza,NSW,Australia,2000,6.0,5283.14
2630,Jonathon,,Male,76,1978-12-17,44.0,Senior Sales Associate,Retail,Mass Customer,N,78019 Manley Center,NSW,Australia,2304,10.0,12179.90
2631,Antonio,Brewis,Male,4,1995-05-11,28.0,Software Engineer I,Financial Services,Mass Customer,N,34 Warrior Trail,NSW,Australia,2759,3.0,4066.86
2632,Krishna,Frood,Male,18,1965-09-29,57.0,NA,Agriculture,Mass Customer,N,688 Straubel Junction,NSW,Australia,2113,4.0,6590.86
2633,Shayla,Colnett,Female,47,1969-01-18,54.0,NA,Property,Mass Customer,N,1945 Loomis Alley,NSW,Australia,2871,9.0,10392.61
2634,Silvester,Scowcroft,Male,85,1980-07-14,42.0,Quality Engineer,Financial Services,High Net Worth,N,87 Elka Terrace,NSW,Australia,2034,3.0,2077.91
2635,Arty,Geaney,Male,45,1959-01-03,64.0,Nurse,Retail,Mass Customer,N,13 Dexter Lane,VIC,Australia,3279,8.0,11115.31
2636,Carly,Struys,Female,35,1974-01-05,49.0,Nuclear Power Engineer,Manufacturing,High Net Worth,N,701 Talisman Crossing,NSW,Australia,2000,3.0,2779.10
2637,Marcile,Christley,Female,28,1972-07-30,50.0,Help Desk Operator,Retail,Mass Customer,N,518 Colorado Trail,NSW,Australia,2100,11.0,13895.71
2638,Moritz,Brognot,Male,1,1977-02-10,46.0,Budget/Accounting Analyst III,IT,Mass Customer,N,3 Forest Dale Lane,NSW,Australia,2100,10.0,10772.30
2639,Mufi,O'Kielt,Female,70,1986-07-03,36.0,Geologist IV,Entertainment,Mass Customer,N,9 Huxley Hill,QLD,Australia,4503,5.0,7255.96
2640,Curran,McMeekan,Male,75,1978-08-24,44.0,Computer Systems Analyst IV,n/a,Affluent Customer,N,55 Fordem Street,VIC,Australia,3147,11.0,12105.99
2641,Vina,Tackell,Female,71,1977-03-22,46.0,Software Test Engineer I,n/a,Mass Customer,N,52753 Logan Hill,NSW,Australia,2031,7.0,6674.28
2642,Arabelle,Rentelll,U,36,,,VP Accounting,Financial Services,High Net Worth,N,3 Old Gate Hill,QLD,Australia,4106,2.0,2299.30
2643,Dulsea,Maffi,Female,53,1989-10-11,33.0,Nurse,n/a,Affluent Customer,N,42 Manitowish Hill,QLD,Australia,4352,3.0,2399.48
2644,Brooke,Alastair,Male,72,1977-09-03,45.0,VP Sales,IT,Mass Customer,N,008 6th Center,VIC,Australia,3141,2.0,1697.24
2645,Ado,Yaldren,Male,20,2000-06-26,23.0,Technical Writer,IT,High Net Worth,N,78 Shasta Place,NSW,Australia,2135,6.0,3773.78
2646,Jesselyn,Biaggi,Female,14,1972-10-11,50.0,Sales Representative,Retail,Mass Customer,N,40 Veith Circle,QLD,Australia,4701,5.0,5968.75
2647,Marcelia,Blannin,U,1,,,Physical Therapy Assistant,IT,High Net Worth,N,10 Kedzie Pass,NSW,Australia,2770,8.0,7557.69
2648,Saunder,Newens,Male,60,1998-05-09,25.0,Account Representative I,n/a,Affluent Customer,N,736 Tomscot Center,QLD,Australia,4503,5.0,6629.31
2649,Merwyn,MacPhail,Male,7,1986-01-16,37.0,Dental Hygienist,Health,Affluent Customer,N,9521 Old Shore Trail,NSW,Australia,2769,4.0,7155.09
2650,Candice,Patriskson,Female,33,1995-08-20,27.0,Business Systems Development Analyst,IT,Affluent Customer,N,99 Homewood Place,QLD,Australia,4213,6.0,6955.06
2651,Silvan,Ellison,Male,10,1978-10-20,44.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,6876 Mandrake Avenue,NSW,Australia,2298,9.0,11000.08
2652,Kelbee,Bernat,Male,96,1957-12-15,65.0,Biostatistician II,n/a,Affluent Customer,N,16 Hudson Alley,NSW,Australia,2234,5.0,7718.60
2653,Aylmer,Glenwright,Male,80,1995-01-05,28.0,Food Chemist,Health,Affluent Customer,N,7163 2nd Point,VIC,Australia,3931,9.0,12316.00
2654,Dawn,Yakovitch,Female,83,1977-11-28,45.0,Tax Accountant,Telecommunications,Mass Customer,N,30 Parkside Terrace,NSW,Australia,2210,9.0,9905.20
2655,York,Strongman,Male,56,1966-06-11,57.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,19 Fairview Road,QLD,Australia,4012,6.0,9117.31
2656,Halli,Littledike,Female,80,1959-05-02,64.0,Statistician III,n/a,Mass Customer,N,444 Spaight Crossing,VIC,Australia,3070,7.0,9051.86
2657,Coop,Stancer,Male,20,1991-12-16,31.0,Recruiter,n/a,Mass Customer,N,447 Delaware Park,VIC,Australia,3911,3.0,4393.78
2658,Inger,Barnham,Female,82,1964-02-11,59.0,NA,Manufacturing,Mass Customer,N,96 Dayton Park,NSW,Australia,2190,5.0,4207.43
2659,Konstance,Elgey,Female,81,1974-06-14,49.0,Professor,Agriculture,High Net Worth,N,882 Mitchell Place,QLD,Australia,4151,12.0,11229.05
2660,Hunt,Scollard,Male,44,1963-11-15,59.0,NA,Retail,High Net Worth,N,68128 Leroy Street,QLD,Australia,4213,,
2661,Dorrie,Meaden,Female,59,1976-12-26,46.0,VP Marketing,Financial Services,High Net Worth,N,17 South Crossing,NSW,Australia,2770,5.0,4377.69
2662,Louisette,Cullimore,Female,53,1977-12-21,45.0,Accountant IV,Property,Mass Customer,N,648 Rigney Pass,NSW,Australia,2460,9.0,11067.68
2663,Royce,Pietrowicz,Male,69,1956-08-01,66.0,Environmental Tech,Health,Mass Customer,N,1 Ronald Regan Hill,NSW,Australia,2756,5.0,7423.23
2664,Raynor,Olech,Male,83,1966-01-16,57.0,Engineer II,n/a,Mass Customer,N,359 Briar Crest Road,NSW,Australia,2155,7.0,6587.43
2665,Seth,Murdie,Male,43,1965-03-28,58.0,Project Manager,Telecommunications,Mass Customer,N,4543 Service Terrace,NSW,Australia,2566,3.0,5364.68
2666,Lyle,Eager,Male,2,1971-02-16,52.0,Occupational Therapist,Health,Mass Customer,N,0 Knutson Crossing,NSW,Australia,2151,4.0,5589.26
2667,Randene,Brown,Female,65,1958-07-17,64.0,Product Engineer,Manufacturing,Affluent Customer,N,28156 School Park,VIC,Australia,3188,5.0,6210.80
2668,Allan,Govan,Male,27,1978-07-26,44.0,Senior Quality Engineer,Health,Mass Customer,N,920 Manley Crossing,QLD,Australia,4226,5.0,4432.11
2669,Carrol,Jordin,Male,95,1995-02-18,28.0,Business Systems Development Analyst,Property,Affluent Customer,N,38 Armistice Lane,VIC,Australia,3250,3.0,3552.54
2670,Cam,MacFadyen,Male,53,1977-05-13,46.0,VP Accounting,Financial Services,High Net Worth,N,6988 Waxwing Hill,QLD,Australia,4700,3.0,1870.51
2671,Bridget,Bussons,Female,11,1990-11-09,32.0,Analyst Programmer,n/a,Mass Customer,N,84 Southridge Lane,NSW,Australia,2799,7.0,9164.71
2672,Talbert,Folliss,Male,21,1986-01-16,37.0,Clinical Specialist,Health,Affluent Customer,N,8 Eagle Crest Circle,NSW,Australia,2137,8.0,10208.23
2673,Esma,McOwen,Female,27,1985-04-20,38.0,Software Consultant,n/a,Mass Customer,N,571 Golf Alley,NSW,Australia,2650,5.0,5471.80
2674,Lynsey,Broady,Female,59,1993-02-12,30.0,Food Chemist,Health,High Net Worth,N,52408 Autumn Leaf Road,VIC,Australia,3030,5.0,5468.88
2675,Dayle,Girardetti,Female,24,1973-02-25,50.0,Media Manager IV,Retail,Mass Customer,N,4 Loomis Hill,NSW,Australia,2527,5.0,5429.80
2676,Stinky,Marlen,Male,33,1957-01-21,66.0,Product Engineer,Retail,Mass Customer,N,1411 Jenifer Center,QLD,Australia,4670,6.0,8258.04
2677,Zollie,Exell,Male,34,1954-10-08,68.0,NA,Financial Services,Mass Customer,N,336 Fordem Trail,NSW,Australia,2088,5.0,6019.42
2678,Amble,Tandy,Male,33,1976-12-30,46.0,Sales Associate,Health,Mass Customer,N,59 Hoepker Lane,VIC,Australia,3191,5.0,5506.37
2679,Padriac,Apple,Male,5,1990-06-06,33.0,Director of Sales,Financial Services,High Net Worth,N,2864 Corscot Parkway,NSW,Australia,2756,6.0,4416.62
2680,Noella,Firk,Female,0,1959-05-11,64.0,Financial Analyst,Financial Services,Mass Customer,N,4658 Tennessee Street,VIC,Australia,3121,9.0,9742.78
2681,Liza,LeEstut,Female,78,1974-09-15,48.0,Programmer Analyst III,Manufacturing,Affluent Customer,N,53485 Sycamore Junction,VIC,Australia,3192,5.0,5180.46
2682,Annamarie,Bouzan,Female,54,1987-11-01,35.0,Accountant III,Manufacturing,High Net Worth,N,446 Warrior Pass,QLD,Australia,4740,8.0,4949.92
2683,Myrta,Rentilll,Female,81,1965-04-14,58.0,Biostatistician II,n/a,Affluent Customer,N,25567 Linden Court,QLD,Australia,4564,6.0,8332.17
2684,Erastus,Payley,Male,96,1964-03-14,59.0,Health Coach IV,Health,Mass Customer,N,111 Hooker Avenue,QLD,Australia,4860,9.0,11938.04
2685,Demetria,Shoobridge,Female,42,1978-08-06,44.0,NA,n/a,Mass Customer,N,51 Dixon Court,NSW,Australia,2570,6.0,6319.50
2686,Cully,Takos,Male,63,1996-05-21,27.0,Automation Specialist II,Financial Services,Affluent Customer,N,16639 Bunting Circle,VIC,Australia,3174,11.0,13237.88
2687,Fabe,Smallbone,Male,67,1962-01-28,61.0,Chemical Engineer,Manufacturing,High Net Worth,N,40923 Truax Drive,NSW,Australia,2208,7.0,4782.27
2688,Shelden,Lorent,Male,53,1977-05-18,46.0,Database Administrator III,Property,Mass Customer,N,22 Moulton Place,QLD,Australia,4878,3.0,3584.20
2689,Tore,Doerr,Male,17,1978-03-23,45.0,Senior Developer,n/a,Mass Customer,N,52541 Lakewood Gardens Court,VIC,Australia,3922,5.0,4529.81
2690,Sissie,Giordano,Female,17,1980-11-06,42.0,Registered Nurse,Health,Affluent Customer,N,39746 Eliot Center,NSW,Australia,2177,4.0,6585.00
2691,Stearn,Boutton,Male,41,1975-11-03,47.0,Librarian,Entertainment,Mass Customer,N,7 Springview Lane,NSW,Australia,2256,8.0,8562.05
2692,Jacklyn,Bromehed,Female,57,1988-12-19,34.0,Research Associate,Health,High Net Worth,N,8658 Maple Wood Plaza,VIC,Australia,3020,3.0,2159.33
2693,Abram,Phillipson,Male,91,1968-04-11,55.0,Research Assistant III,Health,High Net Worth,N,03 Old Shore Terrace,QLD,Australia,4078,6.0,4015.83
2694,Teddi,Yglesias,Female,48,1985-12-28,37.0,Quality Engineer,Retail,Mass Customer,N,99565 Warrior Alley,QLD,Australia,4510,4.0,2766.09
2695,Kippy,Heater,Female,88,1976-08-16,46.0,Statistician II,Manufacturing,Mass Customer,N,718 Fair Oaks Point,NSW,Australia,2068,9.0,12660.61
2696,Isabelle,Bursnoll,U,42,,,Social Worker,Health,Mass Customer,N,0 Little Fleur Avenue,QLD,Australia,4031,4.0,5519.58
2697,Klarika,Yerby,U,70,,,Legal Assistant,IT,High Net Worth,N,541 Southridge Trail,NSW,Australia,2067,7.0,5291.10
2698,Nedi,MacClay,Female,19,1974-06-15,49.0,Administrative Officer,Health,High Net Worth,N,77196 West Crossing,NSW,Australia,2166,7.0,6804.58
