transaction_id,product_id,customer_id,first_name,last_name,gender,num_prev_purchase,DOB,age,job_title,job_industry,wealth_segment,owns_car,street,state,country,post_code,brand,product_line,product_class,product_size,list_price,standard_cost,transaction_date,day_of_week,year,month,day,online_order,order_status
12537,50,85,Kane,Tixall,Male,1,1958-05-21,65,Analyst Programmer,,Mass Customer,N,5037 Merchant Crossing,NSW,Australia,2226,WeareA2B,Standard,medium,small,175.89,131.92,2017-01-09,Monday,2017,1,9,FALSE,Approved
12538,14,3224,Darell,Mulqueeny,Female,67,1996-03-12,27,Automation Specialist III,Manufacturing,Affluent Customer,N,50506 Buhler Terrace,VIC,Australia,3083,Solex,Standard,high,large,1842.92,1.0,2017-01-08,Sunday,2017,1,8,FALSE,Approved
12539,35,428,Freida,Everil,Female,0,1977-05-03,46,Structural Engineer,Health,High Net Worth,N,8 Moland Pass,NSW,Australia,2065,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-11-09,Thursday,2017,11,9,FALSE,Approved
12540,51,140,Morrie,Flaxon,Male,9,1994-05-20,29,Programmer Analyst III,Manufacturing,Mass Customer,N,829 Washington Crossing,VIC,Australia,3186,OHM Cycles,Standard,high,medium,2005.66,1.0,2017-04-30,Sunday,2017,4,30,TRUE,Approved
12541,74,1708,Wenona,Mahaddie,Female,39,1988-12-30,34,Marketing Manager,Property,High Net Worth,N,39846 Springs Crossing,NSW,Australia,2154,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-01-11,Wednesday,2017,1,11,FALSE,Approved
12542,99,1402,Hillier,Andraud,Male,58,2001-12-08,21,Assistant Professor,Telecommunications,Mass Customer,N,42829 Charing Cross Road,VIC,Australia,3107,Trek Bicycles,Road,low,small,1720.7,1.0,2017-06-23,Friday,2017,6,23,TRUE,Approved
12543,91,2652,Kelbee,Bernat,Male,96,1957-12-15,65,Biostatistician II,,Affluent Customer,N,16 Hudson Alley,NSW,Australia,2234,WeareA2B,Standard,low,medium,642.31,513.85,2017-11-10,Friday,2017,11,10,FALSE,Approved
12544,36,3062,Lesley,Ruskin,Male,78,1962-11-09,60,Civil Engineer,Manufacturing,Mass Customer,N,6 Westport Road,QLD,Australia,4350,Solex,Standard,low,medium,945.04,507.58,2017-01-01,Sunday,2017,1,1,FALSE,Approved
12545,88,2728,Imojean,Atyeo,Female,55,1959-03-26,64,Physical Therapy Assistant,IT,High Net Worth,N,512 Forest Run Center,VIC,Australia,3188,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-05-01,Monday,2017,5,1,TRUE,Approved
12546,95,1077,Sheba,Este,Female,8,1955-10-11,67,,Telecommunications,Mass Customer,N,12764 Raven Plaza,QLD,Australia,4020,Giant Bicycles,Standard,medium,large,569.56,528.43,2017-05-13,Saturday,2017,5,13,FALSE,Approved
12547,42,805,Jorrie,Hanhardt,Female,48,1960-04-19,63,Electrical Engineer,Manufacturing,Mass Customer,N,80932 5th Street,NSW,Australia,2754,OHM Cycles,Road,medium,small,1810.0,1.0,2017-04-03,Monday,2017,4,3,TRUE,Approved
12548,63,2637,Marcile,Christley,Female,28,1972-07-30,50,Help Desk Operator,Retail,Mass Customer,N,518 Colorado Trail,NSW,Australia,2100,Solex,Standard,medium,medium,1483.2,99.59,2017-01-13,Friday,2017,1,13,TRUE,Approved
12549,66,2728,Imojean,Atyeo,Female,55,1959-03-26,64,Physical Therapy Assistant,IT,High Net Worth,N,512 Forest Run Center,VIC,Australia,3188,Solex,Standard,medium,medium,1163.89,589.27,2017-07-22,Saturday,2017,7,22,FALSE,Approved
12550,35,2247,Gweneth,Wilkins,Female,17,1995-01-20,28,Teacher,Retail,High Net Worth,N,97 Randy Junction,NSW,Australia,2040,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-06-26,Monday,2017,6,26,TRUE,Approved
12551,52,2045,Hermina,Franzel,Female,15,1984-07-03,38,VP Sales,Financial Services,High Net Worth,N,46031 Hudson Place,NSW,Australia,2075,OHM Cycles,Road,medium,medium,1280.28,829.51,2017-06-23,Friday,2017,6,23,TRUE,Cancelled
12552,0,2868,Corina,Thurlbeck,Female,20,1972-05-21,51,Technical Writer,Retail,High Net Worth,N,558 Grayhawk Circle,NSW,Australia,2086,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-12-05,Tuesday,2017,12,5,TRUE,Approved
12553,88,3044,Russell,Brittoner,Male,59,1990-04-11,33,Occupational Therapist,Health,Affluent Customer,N,4 Jenifer Hill,VIC,Australia,3147,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-12-26,Tuesday,2017,12,26,FALSE,Approved
12554,46,1634,Jordana,Beach,Female,20,1970-08-31,52,Director of Sales,Manufacturing,Affluent Customer,N,49932 Messerschmidt Point,NSW,Australia,2138,Solex,Standard,low,medium,1289.85,74.51,2017-06-17,Saturday,2017,6,17,FALSE,Approved
12555,72,3150,Morissa,Wolfendell,Female,66,1991-10-07,31,Sales Associate,Financial Services,Mass Customer,N,039 Havey Alley,NSW,Australia,2220,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-10-04,Wednesday,2017,10,4,FALSE,Approved
12556,73,2194,Johnette,O'Fergus,Female,79,1958-09-10,64,Electrical Engineer,Manufacturing,Affluent Customer,N,9045 Kings Avenue,QLD,Australia,4153,Solex,Standard,medium,medium,1945.43,333.18,2017-02-13,Monday,2017,2,13,FALSE,Approved
12557,0,443,Lauree,Leason,Female,21,1972-03-26,51,,Agriculture,High Net Worth,N,25522 Mosinee Point,QLD,Australia,4215,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-05-31,Wednesday,2017,5,31,FALSE,Approved
12558,2,1764,Zaria,Krui,Female,36,1960-06-21,63,Desktop Support Technician,,Mass Customer,N,12860 Warner Court,VIC,Australia,3129,Solex,Standard,medium,medium,71.49,53.62,2017-12-28,Thursday,2017,12,28,TRUE,Approved
12559,89,281,Jeanette,Sizzey,Female,51,1972-12-27,50,Cost Accountant,Financial Services,High Net Worth,N,36 Vidon Parkway,NSW,Australia,2798,WeareA2B,Touring,medium,large,1362.99,57.74,2017-02-04,Saturday,2017,2,4,FALSE,Approved
12560,55,211,Beitris,,Female,6,1974-03-04,49,VP Marketing,Manufacturing,Mass Customer,N,78 Rockefeller Park,NSW,Australia,2159,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-07-11,Tuesday,2017,7,11,FALSE,Approved
12561,73,2823,Weidar,Antognazzi,Male,98,1971-04-20,52,Budget/Accounting Analyst IV,Property,Mass Customer,N,82010 Lakewood Center,NSW,Australia,2770,Solex,Standard,medium,medium,1945.43,333.18,2017-07-29,Saturday,2017,7,29,FALSE,Approved
12562,71,2996,Jerrylee,Shinfield,Female,67,1967-05-05,56,Cost Accountant,Financial Services,Mass Customer,N,93 Lawn Road,QLD,Australia,4212,Solex,Standard,high,large,1842.92,1.0,2017-10-10,Tuesday,2017,10,10,TRUE,Approved
12563,83,3269,Kalvin,Paskin,Male,96,1994-12-01,28,GIS Technical Architect,,Mass Customer,N,65973 Morrow Alley,NSW,Australia,2170,Solex,Touring,medium,large,2083.94,675.03,2017-11-25,Saturday,2017,11,25,FALSE,Approved
12564,70,359,Dulcine,Gauson,Female,2,1958-11-28,64,Legal Assistant,Manufacturing,Affluent Customer,N,7 Debs Point,NSW,Australia,2322,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-12-04,Monday,2017,12,4,TRUE,Approved
12565,60,1500,Bellina,Bradberry,Female,82,1960-01-24,63,,,Mass Customer,N,36 Marquette Center,NSW,Australia,2250,Giant Bicycles,Standard,high,small,1977.36,1.0,2017-11-17,Friday,2017,11,17,TRUE,Approved
12566,69,2943,Caesar,,Male,65,1979-01-10,44,VP Sales,,High Net Worth,N,7 Debs Park,QLD,Australia,4157,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-07-06,Thursday,2017,7,6,TRUE,Approved
12567,1,1832,Elicia,Normanvill,Female,53,1964-11-05,58,Programmer Analyst III,Manufacturing,Mass Customer,N,16 Monument Place,QLD,Australia,4701,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-09-13,Wednesday,2017,9,13,TRUE,Approved
12568,84,2804,Jeno,Brimming,Male,61,1964-09-06,58,Nurse Practicioner,,Mass Customer,N,2 Elka Trail,NSW,Australia,2770,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-01-28,Saturday,2017,1,28,FALSE,Approved
12569,80,760,Shamus,Fyndon,Male,46,1978-03-02,45,Assistant Professor,,Mass Customer,N,6330 Monica Way,NSW,Australia,2540,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-04-20,Thursday,2017,4,20,TRUE,Approved
12570,98,1935,Galvan,,Male,72,1974-11-13,48,Senior Sales Associate,,Mass Customer,N,53 Muir Terrace,NSW,Australia,2170,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-02-19,Sunday,2017,2,19,FALSE,Approved
12571,27,2910,Drucill,Petrus,Female,15,1962-12-17,60,Registered Nurse,Health,Mass Customer,N,46418 Hauk Pass,VIC,Australia,3184,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-02-13,Monday,2017,2,13,FALSE,Approved
12572,70,3486,Reece,Crewther,Male,67,1956-07-25,66,Business Systems Development Analyst,Manufacturing,Mass Customer,N,8934 Havey Plaza,NSW,Australia,2548,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-12-21,Thursday,2017,12,21,TRUE,Approved
12573,10,2793,Mead,Corkell,Male,77,1971-06-16,52,Research Nurse,Health,Affluent Customer,N,19 Del Mar Avenue,VIC,Australia,3058,Solex,Standard,medium,medium,1945.43,333.18,2017-02-14,Tuesday,2017,2,14,FALSE,Approved
12574,16,1811,Sylvan,Sugge,Male,59,1999-10-13,23,,Financial Services,Mass Customer,N,1 Monterey Terrace,NSW,Australia,2011,Norco Bicycles,Standard,high,small,1661.92,1.0,2017-05-21,Sunday,2017,5,21,FALSE,Approved
12575,27,2045,Hermina,Franzel,Female,15,1984-07-03,38,VP Sales,Financial Services,High Net Worth,N,46031 Hudson Place,NSW,Australia,2075,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-02-19,Sunday,2017,2,19,FALSE,Approved
12576,28,293,Virgilio,Willcocks,Male,80,1989-12-10,33,Administrative Assistant III,Manufacturing,Mass Customer,N,00 5th Lane,NSW,Australia,2830,Norco Bicycles,Standard,medium,small,1216.14,1.0,2017-02-08,Wednesday,2017,2,8,FALSE,Approved
12577,68,2644,Brooke,Alastair,Male,72,1977-09-03,45,VP Sales,IT,Mass Customer,N,008 6th Center,VIC,Australia,3141,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-10-31,Tuesday,2017,10,31,FALSE,Approved
12578,71,2542,Amanda,Leverington,Female,43,1966-03-11,57,Accounting Assistant I,Property,Affluent Customer,N,2 Larry Trail,NSW,Australia,2207,Solex,Standard,high,large,1842.92,1.0,2017-08-18,Friday,2017,8,18,FALSE,Approved
12579,1,323,Celka,Goodrich,Female,54,1973-06-04,50,Senior Developer,Health,Mass Customer,N,82 8th Alley,QLD,Australia,4210,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-09-19,Tuesday,2017,9,19,FALSE,Approved
12580,26,425,Michaeline,Bordman,Female,60,1953-11-19,69,Sales Representative,Retail,Mass Customer,N,311 Dapin Point,NSW,Australia,2549,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-06-17,Saturday,2017,6,17,TRUE,Approved
12581,82,1210,Shandie,Sprigg,,81,,,Programmer II,IT,Mass Customer,N,3 Porter Center,NSW,Australia,2230,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-09-05,Tuesday,2017,9,5,TRUE,Approved
12582,92,1927,Masha,Bibbie,Female,11,1975-07-15,47,Software Test Engineer I,Manufacturing,Affluent Customer,N,26876 Lyons Court,VIC,Australia,3166,WeareA2B,Standard,medium,small,1415.01,1.0,2017-10-01,Sunday,2017,10,1,TRUE,Approved
12583,39,2201,Trisha,Basset,Female,56,1998-12-12,24,Design Engineer,Financial Services,Affluent Customer,N,11 Sage Place,QLD,Australia,4055,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-08-11,Friday,2017,8,11,TRUE,Approved
12584,34,619,Finn,Dahlman,Male,39,1977-08-14,45,Speech Pathologist,Property,Mass Customer,N,66897 Pawling Circle,NSW,Australia,2066,Norco Bicycles,Road,high,large,774.53,464.72,2017-01-24,Tuesday,2017,1,24,TRUE,Approved
12585,59,828,Darda,Kernocke,Female,93,1957-12-14,65,,Health,Mass Customer,N,8925 Ryan Trail,NSW,Australia,2073,WeareA2B,Standard,medium,small,1415.01,1.0,2017-08-30,Wednesday,2017,8,30,FALSE,Approved
12586,6,696,Arch,Gaitskill,Male,57,1966-02-06,57,Programmer Analyst II,,Affluent Customer,N,0650 Sachs Circle,NSW,Australia,2769,OHM Cycles,Standard,high,medium,227.88,136.73,2017-03-20,Monday,2017,3,20,TRUE,Approved
12587,5,2952,Cristy,McQuirter,Female,28,1975-04-25,48,Senior Developer,Manufacturing,High Net Worth,N,10 Kensington Avenue,NSW,Australia,2117,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-12-03,Sunday,2017,12,3,TRUE,Approved
12588,88,3320,Anabella,Mealham,Female,16,1994-06-02,29,Nuclear Power Engineer,Manufacturing,High Net Worth,N,88 Michigan Junction,VIC,Australia,3109,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2017-03-31,Friday,2017,3,31,FALSE,Approved
12589,35,1406,Georges,Tilne,Male,3,1970-05-05,53,Cost Accountant,Financial Services,High Net Worth,N,12439 Kropf Way,VIC,Australia,3049,Trek Bicycles,Standard,low,medium,1057.51,154.4,2017-12-02,Saturday,2017,12,2,TRUE,Approved
12590,68,1303,Nollie,Guilliatt,Male,64,1972-04-27,51,,Agriculture,Mass Customer,N,0917 Golf View Parkway,QLD,Australia,4217,OHM Cycles,Standard,medium,medium,1636.9,44.71,2017-10-21,Saturday,2017,10,21,TRUE,Approved
12591,18,483,Bertrand,Penkethman,Male,35,1973-05-02,50,Sales Representative,Retail,Affluent Customer,N,76369 Ridge Oak Place,VIC,Australia,3162,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-03-20,Monday,2017,3,20,FALSE,Approved
12592,32,2522,Benton,MacGragh,Male,42,1977-02-03,46,,,High Net Worth,N,9 Trailsway Court,NSW,Australia,2262,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-07-22,Saturday,2017,7,22,,Approved
12593,72,1227,Carlina,Pencot,Female,63,1989-09-30,33,Software Engineer I,IT,Affluent Customer,N,01 Cottonwood Junction,NSW,Australia,2285,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-04-17,Monday,2017,4,17,TRUE,Approved
12594,46,1253,Mahalia,,Female,81,1996-08-19,26,Research Assistant I,Manufacturing,Mass Customer,N,11 Golf Pass,QLD,Australia,4805,Solex,Standard,low,medium,1289.85,74.51,2017-12-26,Tuesday,2017,12,26,TRUE,Approved
12595,3,2484,Elise,Slimm,Female,77,1979-10-03,43,Senior Quality Engineer,Property,Mass Customer,N,0 Union Plaza,NSW,Australia,2444,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-09-04,Monday,2017,9,4,FALSE,Approved
12596,33,1134,Sullivan,Scullion,Male,22,1994-09-30,28,Administrative Assistant IV,Financial Services,Affluent Customer,N,771 Sugar Way,NSW,Australia,2076,Giant Bicycles,Standard,medium,small,1311.44,1.0,2017-12-27,Wednesday,2017,12,27,TRUE,Approved
12597,97,2210,Kirby,Cameron,Male,16,1985-11-24,37,Registered Nurse,Health,High Net Worth,N,2 Goodland Lane,VIC,Australia,3977,Solex,Standard,medium,large,202.62,151.96,2017-03-19,Sunday,2017,3,19,FALSE,Approved
12598,75,599,Ernestus,Cruden,,48,,,Senior Financial Analyst,Financial Services,Mass Customer,N,86 Huxley Parkway,VIC,Australia,3068,Giant Bicycles,Touring,medium,large,1873.97,863.95,2017-05-05,Friday,2017,5,5,TRUE,Approved
12599,66,817,Niel,Abilowitz,Male,38,1992-04-08,31,Editor,Financial Services,Mass Customer,N,87 Twin Pines Plaza,VIC,Australia,3976,Solex,Standard,medium,medium,1163.89,589.27,2017-01-12,Thursday,2017,1,12,TRUE,Approved
12600,47,1905,Corabelle,,Female,21,1953-09-17,69,Help Desk Technician,Manufacturing,Affluent Customer,N,83975 Rowland Place,NSW,Australia,2166,Trek Bicycles,Road,low,small,1720.7,1.0,2017-03-09,Thursday,2017,3,9,TRUE,Approved
12601,13,1410,Althea,Macvey,Female,10,1997-01-22,26,Marketing Manager,Retail,High Net Worth,N,4370 Haas Trail,NSW,Australia,2870,Solex,Standard,medium,medium,1163.89,589.27,2017-07-24,Monday,2017,7,24,TRUE,Approved
12602,85,2226,Hedvig,Flatt,Female,10,1955-07-22,67,Biostatistician II,Entertainment,Mass Customer,N,1 Basil Street,QLD,Australia,4037,WeareA2B,Standard,medium,medium,752.64,205.36,2017-11-11,Saturday,2017,11,11,TRUE,Approved
12603,100,945,Hebert,Bernocchi,Male,59,1998-08-26,24,Human Resources Manager,,High Net Worth,N,627 Ronald Regan Alley,QLD,Australia,4505,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-08-22,Tuesday,2017,8,22,TRUE,Approved
12604,66,1394,Freemon,Perago,Male,50,1978-01-27,45,,Health,Mass Customer,N,6 Northfield Point,VIC,Australia,3140,Solex,Standard,medium,medium,1163.89,589.27,2017-05-03,Wednesday,2017,5,3,FALSE,Approved
12605,76,2181,Tobe,Roxby,Male,99,1974-07-17,48,Account Executive,IT,Mass Customer,N,9582 Fremont Center,NSW,Australia,2032,WeareA2B,Standard,low,medium,642.31,513.85,2017-02-25,Saturday,2017,2,25,TRUE,Approved
12606,72,1600,Priscella,Stathers,Female,20,1985-05-21,38,Senior Financial Analyst,Financial Services,High Net Worth,N,96 Sundown Point,QLD,Australia,4220,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-10-28,Saturday,2017,10,28,TRUE,Approved
12607,1,1307,Emlyn,Musgrave,Female,73,1970-09-06,52,Dental Hygienist,Health,High Net Worth,N,2 Shoshone Way,QLD,Australia,4123,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-10-01,Sunday,2017,10,1,FALSE,Approved
12608,79,1619,Matteo,Hallum,Male,83,1971-12-22,51,Staff Accountant III,,Mass Customer,N,2 Mayfield Alley,NSW,Australia,2089,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-07-12,Wednesday,2017,7,12,TRUE,Approved
12609,39,2580,Kalinda,,Female,27,1988-07-04,34,Teacher,Financial Services,Mass Customer,N,63785 Anthes Circle,VIC,Australia,3260,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-03-24,Friday,2017,3,24,FALSE,Approved
12610,43,916,Joycelin,,Female,18,1991-06-18,32,Recruiter,,Affluent Customer,N,42 Cordelia Park,NSW,Australia,2567,Solex,Standard,medium,medium,1151.96,649.49,2017-08-26,Saturday,2017,8,26,TRUE,Approved
12611,76,920,Stefano,Thornborrow,Male,89,1976-01-19,47,Software Test Engineer IV,Health,Mass Customer,N,21 Dwight Crossing,NSW,Australia,2062,WeareA2B,Standard,low,medium,642.31,513.85,2017-02-26,Sunday,2017,2,26,TRUE,Approved
12612,19,1641,Vasily,Sturgeon,Male,29,1972-09-01,50,Community Outreach Specialist,Financial Services,Mass Customer,N,20 Mcguire Hill,VIC,Australia,3198,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-08-18,Friday,2017,8,18,FALSE,Approved
12613,0,2284,Ola,Lenoir,Female,83,1974-02-16,49,Staff Accountant IV,Telecommunications,High Net Worth,N,10055 Old Shore Lane,VIC,Australia,3630,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-04-06,Thursday,2017,4,6,TRUE,Approved
12614,95,3356,Dill,Bampford,Male,47,1959-03-23,64,Safety Technician II,Financial Services,Mass Customer,N,73 Burrows Court,VIC,Australia,3121,Giant Bicycles,Standard,medium,large,569.56,528.43,2017-04-27,Thursday,2017,4,27,TRUE,Approved
12615,54,3447,Linell,,Female,43,1977-11-23,45,,Financial Services,High Net Worth,N,82591 Fallview Hill,VIC,Australia,3021,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-08-26,Saturday,2017,8,26,TRUE,Approved
12616,57,2449,Oates,Broadberrie,Male,54,1982-06-01,41,Tax Accountant,,Affluent Customer,N,67 Crowley Drive,VIC,Australia,3216,WeareA2B,Touring,medium,large,1890.39,260.14,2017-01-28,Saturday,2017,1,28,TRUE,Approved
12617,44,3024,Franz,Craddy,Male,86,1959-01-08,64,,Health,Mass Customer,N,010 Stuart Way,VIC,Australia,3056,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-01-04,Wednesday,2017,1,4,,Approved
12618,28,2092,Stavros,Hazelby,Male,14,1977-12-22,45,Safety Technician IV,Manufacturing,High Net Worth,N,949 Marquette Avenue,VIC,Australia,3028,Norco Bicycles,Standard,medium,small,1216.14,1.0,2017-11-11,Saturday,2017,11,11,FALSE,Approved
12619,70,492,Pail,Ashplant,Male,54,1976-04-28,47,Environmental Tech,Financial Services,Mass Customer,N,11731 3rd Hill,VIC,Australia,3004,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-02-05,Sunday,2017,2,5,TRUE,Approved
12620,31,3232,Rose,Milsom,Female,7,1993-10-10,29,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,78258 Hanover Plaza,VIC,Australia,3070,WeareA2B,Standard,medium,medium,752.64,205.36,2017-02-06,Monday,2017,2,6,FALSE,Approved
12621,36,2391,Corny,Millott,Female,72,1961-04-22,62,Nurse Practicioner,Health,Mass Customer,N,9501 Melby Avenue,QLD,Australia,4178,Solex,Standard,low,medium,945.04,507.58,2017-03-23,Thursday,2017,3,23,TRUE,Approved
12622,86,3371,Josey,Alves,Female,56,1977-10-30,45,Analyst Programmer,Retail,Mass Customer,N,805 Division Plaza,QLD,Australia,4165,OHM Cycles,Standard,medium,medium,235.63,125.07,2017-11-19,Sunday,2017,11,19,TRUE,Approved
12623,57,2028,Cathy,Parmley,Female,25,1976-12-10,46,Director of Sales,Retail,Affluent Customer,N,2228 Steensland Terrace,NSW,Australia,2148,WeareA2B,Touring,medium,large,1890.39,260.14,2017-02-18,Saturday,2017,2,18,TRUE,Approved
12624,79,1775,Kimberly,Dishmon,Female,73,1995-10-01,27,Actuary,Financial Services,Affluent Customer,N,5394 Dryden Terrace,VIC,Australia,3149,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-05-11,Thursday,2017,5,11,TRUE,Approved
12625,5,320,Aldous,Cubin,Male,19,1997-02-09,26,Registered Nurse,Health,Mass Customer,N,1108 Nevada Junction,QLD,Australia,4701,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-04-23,Sunday,2017,4,23,FALSE,Approved
12626,10,2582,Harv,Pavey,Male,98,1977-08-10,45,Director of Sales,Health,Mass Customer,N,6551 Atwood Road,QLD,Australia,4216,Solex,Standard,medium,medium,1945.43,333.18,2017-08-24,Thursday,2017,8,24,TRUE,Approved
12627,18,3297,Addy,Moukes,Male,39,1975-04-26,48,Product Engineer,Manufacturing,Mass Customer,N,50 Declaration Junction,VIC,Australia,3213,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-08-14,Monday,2017,8,14,FALSE,Approved
12628,62,1994,Gray,McLorinan,Female,71,1986-04-25,37,,Manufacturing,High Net Worth,N,35 Debra Way,VIC,Australia,3201,Solex,Standard,medium,medium,478.16,298.72,2017-07-05,Wednesday,2017,7,5,FALSE,Approved
12629,3,902,Selene,Vasiltsov,Female,37,1989-07-26,33,Staff Scientist,Retail,Mass Customer,N,9 Northridge Lane,NSW,Australia,2340,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-10-11,Wednesday,2017,10,11,TRUE,Approved
12630,58,2358,Ave,Peatt,Male,26,1959-05-01,64,Senior Sales Associate,Retail,High Net Worth,N,6 Graceland Court,QLD,Australia,4301,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-05-28,Sunday,2017,5,28,FALSE,Approved
